employee_ssn,employee_role,employee_birth_date,employee_hire_date,employee_termination_date,employee_gross_compensation,employee_plan_year_compensation,employee_capped_compensation,employee_deferral_rate,employee_contribution,employer_core_contribution,employer_match_contribution,eligibility_entry_date,is_eligible,is_participating
DUMMY_EX_696830_003140,Staff,1974-11-13,2016-11-12,,60556.59,60556.59,60556.59,6,24000.0,0.0,1816.6977,2016-11-12,True,True
DUMMY_EX_739090_003141,Staff,1980-02-06,2010-03-18,,59091.52,59091.52,59091.52,3,24000.0,0.0,1772.7455999999997,2010-03-18,True,True
DUMMY_EX_269228_003142,Staff,1972-02-02,2010-11-06,,59963.42,59963.42,59963.42,6,24000.0,0.0,1798.9026,2010-11-06,True,True
DUMMY_EX_241966_003143,Manager,1984-11-14,2023-07-26,,65000.0,65000.0,65000.0,3,24000.0,0.0,1950.0,2023-07-26,True,True
DUMMY_EX_357797_003144,Executive,1997-04-28,2021-05-19,,256565.51,256565.51,256565.51,3,24000.0,0.0,7696.9653,2021-05-19,True,True
DUMMY_EX_828071_003145,Manager,1993-02-13,2015-02-01,,124766.23,124766.23,124766.23,9,24000.0,0.0,3742.9869,2015-02-01,True,True
DUMMY_EX_288223_003146,Executive,1987-02-26,2018-07-19,,187334.98,187334.98,187334.98,5,24000.0,0.0,5620.0494,2018-07-19,True,True
DUMMY_EX_516053_003147,Staff,2003-04-02,2024-12-31,2024-12-31,44631.77,44631.77,44631.77,3,24000.0,0.0,0.0,2024-12-31,False,True
DUMMY_EX_794462_003148,Staff,2002-08-28,2024-04-21,2024-10-05,42232.6,42232.6,42232.6,4,24000.0,0.0,0.0,2024-04-21,False,True
DUMMY_EX_612772_003149,Manager,1986-05-12,2017-01-07,,85633.05,85633.05,85633.05,3,24000.0,0.0,2568.9915,2017-01-07,True,True
DUMMY_EX_740172_003150,Staff,1981-01-23,2008-10-05,,60730.06,60730.06,60730.06,6,24000.0,0.0,1821.9017999999999,2008-10-05,True,True
DUMMY_EX_499576_003151,Staff,1993-12-13,2024-10-04,,67240.31,67240.31,67240.31,9,24000.0,0.0,2017.2092999999998,2024-10-04,True,True
DUMMY_EX_905360_003152,Executive,1972-07-17,2015-09-14,,228043.56,228043.56,228043.56,10,24000.0,0.0,6841.306799999999,2015-09-14,True,True
DUMMY_EX_918437_003153,Staff,1978-03-22,2005-07-22,,54366.78,54366.78,54366.78,0,0.0,0.0,0.0,2005-07-22,True,False
DUMMY_EX_297349_003154,Staff,1985-02-20,2012-09-07,,52483.33,52483.33,52483.33,3,24000.0,0.0,1574.4999,2012-09-07,True,True
DUMMY_EX_762501_003155,Manager,2001-07-24,2023-01-05,,65000.0,65000.0,65000.0,1,24000.0,0.0,1950.0,2023-01-05,True,True
DUMMY_EX_808540_003156,Staff,1982-07-24,2019-11-16,,44942.37,44942.37,44942.37,6,24000.0,0.0,1348.2711,2019-11-16,True,True
DUMMY_EX_425127_003157,Staff,1982-11-24,2007-08-04,,32740.77,32740.77,32740.77,0,0.0,0.0,0.0,2007-08-04,True,False
DUMMY_EX_459351_003158,Manager,1996-05-20,2021-01-16,2024-02-03,80861.26,80861.26,80861.26,3,24000.0,0.0,0.0,2021-01-16,False,True
DUMMY_EX_674735_003159,Staff,1978-10-19,2010-03-24,,64486.54,64486.54,64486.54,3,24000.0,0.0,1934.5962,2010-03-24,True,True
DUMMY_EX_578322_003160,Staff,1984-10-20,2019-12-31,,54797.49,54797.49,54797.49,6,24000.0,0.0,1643.9246999999998,2019-12-31,True,True
DUMMY_EX_838273_003161,Staff,1983-07-25,2005-11-20,,52395.66,52395.66,52395.66,3,24000.0,0.0,1571.8698,2005-11-20,True,True
DUMMY_EX_894388_003162,Staff,1990-06-12,2016-08-26,,45905.23,45905.23,45905.23,0,0.0,0.0,0.0,2016-08-26,True,False
DUMMY_EX_499797_003163,Manager,1975-10-02,2016-12-20,,106603.42,106603.42,106603.42,3,24000.0,0.0,3198.1025999999997,2016-12-20,True,True
DUMMY_EX_132272_003164,Staff,1986-01-27,2015-02-05,,62199.93,62199.93,62199.93,3,24000.0,0.0,1865.9978999999998,2015-02-05,True,True
DUMMY_EX_715131_003165,Staff,1979-08-18,2018-12-19,,53595.33,53595.33,53595.33,3,24000.0,0.0,1607.8599,2018-12-19,True,True
DUMMY_EX_254918_003166,Staff,1973-08-06,2014-02-18,,64062.33,64062.33,64062.33,4,24000.0,0.0,1921.8699,2014-02-18,True,True
DUMMY_EX_976144_003167,Manager,1987-02-10,2023-05-19,,134416.0,134416.0,134416.0,7,24000.0,0.0,4032.48,2023-05-19,True,True
DUMMY_EX_718615_003168,Manager,1985-01-23,2010-08-31,,96396.32,96396.32,96396.32,0,0.0,0.0,0.0,2010-08-31,True,False
DUMMY_EX_556661_003169,Executive,1984-02-15,2023-04-02,,216660.34,216660.34,216660.34,5,24000.0,0.0,6499.8102,2023-04-02,True,True
DUMMY_EX_960610_003170,Staff,1969-07-17,2019-02-28,,46789.37,46789.37,46789.37,3,24000.0,0.0,1403.6811,2019-02-28,True,True
DUMMY_EX_708620_003171,Executive,1978-02-25,2016-04-16,,304109.59,304109.59,304109.59,1,24000.0,0.0,9123.2877,2016-04-16,True,True
DUMMY_EX_403496_003172,Manager,1973-08-14,2015-03-10,,78911.1,78911.1,78911.1,3,24000.0,0.0,2367.333,2015-03-10,True,True
DUMMY_EX_427962_003173,Staff,1979-01-14,2024-06-10,2024-12-09,47181.32,47181.32,47181.32,3,24000.0,0.0,0.0,2024-06-10,False,True
DUMMY_EX_751569_003174,Staff,1988-09-17,2012-06-01,,54284.25,54284.25,54284.25,3,24000.0,0.0,1628.5275,2012-06-01,True,True
DUMMY_EX_325866_003175,Manager,1971-03-15,2017-10-12,,97186.82,97186.82,97186.82,4,24000.0,0.0,2915.6046,2017-10-12,True,True
DUMMY_EX_149639_003176,Staff,1969-12-13,2008-03-03,,56669.41,56669.41,56669.41,6,24000.0,0.0,1700.0823,2008-03-03,True,True
DUMMY_EX_429487_003177,Staff,1965-03-13,2024-04-10,2024-08-29,63404.09,63404.09,63404.09,3,24000.0,0.0,0.0,2024-04-10,False,True
DUMMY_EX_155826_003178,Executive,1980-04-28,2024-08-15,2024-12-10,293411.34,293411.34,293411.34,10,24000.0,0.0,0.0,2024-08-15,False,True
DUMMY_EX_193065_003179,Staff,1986-09-16,2016-04-10,,46559.2,46559.2,46559.2,3,24000.0,0.0,1396.7759999999998,2016-04-10,True,True
DUMMY_EX_560203_003180,Staff,1989-04-14,2023-10-01,,55413.7,55413.7,55413.7,0,0.0,0.0,0.0,2023-10-01,True,False
DUMMY_EX_749342_003181,Staff,1986-07-08,2015-02-24,,53376.67,53376.67,53376.67,1,24000.0,0.0,1601.3001,2015-02-24,True,True
DUMMY_EX_398064_003182,Manager,1977-01-02,2008-10-29,,84283.96,84283.96,84283.96,4,24000.0,0.0,2528.5188000000003,2008-10-29,True,True
DUMMY_EX_354873_003183,Manager,1984-01-21,2018-05-04,,92020.36,92020.36,92020.36,5,24000.0,0.0,2760.6108,2018-05-04,True,True
DUMMY_EX_579334_003184,Staff,2000-10-03,2022-04-01,,51932.13,51932.13,51932.13,3,24000.0,0.0,1557.9639,2022-04-01,True,True
DUMMY_EX_816562_003185,Manager,1995-09-14,2020-03-16,,91579.46,91579.46,91579.46,3,24000.0,0.0,2747.3838,2020-03-16,True,True
DUMMY_EX_280343_003186,Staff,1985-11-09,2020-12-28,,47784.51,47784.51,47784.51,3,24000.0,0.0,1433.5353,2020-12-28,True,True
DUMMY_EX_888870_003187,Manager,1965-09-14,2024-12-11,2024-12-13,99897.33,99897.33,99897.33,4,24000.0,0.0,0.0,2024-12-11,False,True
DUMMY_EX_956924_003188,Manager,1991-04-21,2017-10-19,,152404.99,152404.99,152404.99,3,24000.0,0.0,4572.1497,2017-10-19,True,True
DUMMY_EX_746534_003189,Staff,1988-08-27,2011-09-19,,45026.43,45026.43,45026.43,5,24000.0,0.0,1350.7929,2011-09-19,True,True
DUMMY_EX_779798_003190,Staff,1965-12-04,2021-02-26,,68635.67,68635.67,68635.67,3,24000.0,0.0,2059.0701,2021-02-26,True,True
DUMMY_EX_546072_003191,Staff,1986-10-08,2021-12-23,,36420.05,36420.05,36420.05,10,24000.0,0.0,1092.6015,2021-12-23,True,True
DUMMY_EX_755543_003192,Staff,1994-09-25,2023-11-12,,56362.41,56362.41,56362.41,6,24000.0,0.0,1690.8723,2023-11-12,True,True
DUMMY_EX_344026_003193,Staff,1962-12-28,2024-06-23,,53989.29,53989.29,53989.29,8,24000.0,0.0,1619.6787,2024-06-23,True,True
DUMMY_EX_849846_003194,Staff,1982-10-23,2020-03-05,,60482.89,60482.89,60482.89,3,24000.0,0.0,1814.4867,2020-03-05,True,True
DUMMY_EX_933670_003195,Staff,1990-01-27,2015-06-07,,48906.96,48906.96,48906.96,2,24000.0,0.0,1467.2087999999999,2015-06-07,True,True
DUMMY_EX_944345_003196,Manager,1987-09-09,2011-03-21,,91716.81,91716.81,91716.81,0,0.0,0.0,0.0,2011-03-21,True,False
DUMMY_EX_165822_003197,Manager,1982-04-23,2014-03-18,,125256.76,125256.76,125256.76,3,24000.0,0.0,3757.7027999999996,2014-03-18,True,True
DUMMY_EX_457539_003198,Manager,1977-08-03,2020-02-02,,131713.92,131713.92,131713.92,10,24000.0,0.0,3951.4176,2020-02-02,True,True
DUMMY_EX_424286_003199,Staff,1977-07-09,2018-05-26,,57369.97,57369.97,57369.97,5,24000.0,0.0,1721.0991,2018-05-26,True,True
DUMMY_EX_561148_003200,Staff,1972-11-18,2018-09-14,,64389.52,64389.52,64389.52,1,24000.0,0.0,1931.6855999999998,2018-09-14,True,True
DUMMY_EX_143661_003201,Staff,1980-05-21,2010-09-04,,77531.25,77531.25,77531.25,3,24000.0,0.0,2325.9375,2010-09-04,True,True
DUMMY_EX_849651_003202,Manager,1992-06-01,2017-02-16,,91814.9,91814.9,91814.9,10,24000.0,0.0,2754.4469999999997,2017-02-16,True,True
DUMMY_EX_176762_003203,Executive,1991-08-21,2017-03-12,,281003.82,281003.82,281003.82,6,24000.0,0.0,8430.1146,2017-03-12,True,True
DUMMY_EX_120037_003204,Staff,1983-06-02,2016-10-18,,41851.02,41851.02,41851.02,0,0.0,0.0,0.0,2016-10-18,True,False
DUMMY_EX_444586_003205,Staff,1983-10-16,2022-05-18,,44018.93,44018.93,44018.93,6,24000.0,0.0,1320.5679,2022-05-18,True,True
DUMMY_EX_483743_003206,Staff,1968-03-08,2019-06-05,,56306.63,56306.63,56306.63,0,0.0,0.0,0.0,2019-06-05,True,False
DUMMY_EX_879310_003207,Manager,1998-06-22,2021-05-19,,72114.67,72114.67,72114.67,10,24000.0,0.0,2163.4401,2021-05-19,True,True
DUMMY_EX_875625_003208,Manager,1978-03-28,2023-09-06,,71047.03,71047.03,71047.03,3,24000.0,0.0,2131.4109,2023-09-06,True,True
DUMMY_EX_908240_003209,Staff,1971-06-27,2009-10-05,,51862.62,51862.62,51862.62,10,24000.0,0.0,1555.8786,2009-10-05,True,True
DUMMY_EX_793749_003210,Staff,1987-06-01,2021-01-28,,52035.83,52035.83,52035.83,1,24000.0,0.0,1561.0749,2021-01-28,True,True
DUMMY_EX_178292_003211,Staff,1972-07-15,2015-02-21,,71997.48,71997.48,71997.48,3,24000.0,0.0,2159.9244,2015-02-21,True,True
DUMMY_EX_288969_003212,Manager,1992-11-16,2019-08-24,,88500.7,88500.7,88500.7,4,24000.0,0.0,2655.0209999999997,2019-08-24,True,True
DUMMY_EX_786246_003213,Staff,1965-02-21,2020-05-11,,51761.04,51761.04,51761.04,9,24000.0,0.0,1552.8312,2020-05-11,True,True
DUMMY_EX_652105_003214,Staff,1982-11-12,2019-01-15,,61749.89,61749.89,61749.89,3,24000.0,0.0,1852.4967,2019-01-15,True,True
DUMMY_EX_519651_003215,Staff,1982-07-15,2017-08-16,,56574.97,56574.97,56574.97,3,24000.0,0.0,1697.2491,2017-08-16,True,True
DUMMY_EX_687943_003216,Staff,1984-05-21,2010-02-03,,52783.42,52783.42,52783.42,3,24000.0,0.0,1583.5025999999998,2010-02-03,True,True
DUMMY_EX_521823_003217,Executive,1998-01-26,2020-06-04,,192828.77,192828.77,192828.77,3,24000.0,0.0,5784.8631,2020-06-04,True,True
DUMMY_EX_479763_003218,Manager,1964-11-11,2021-03-19,,87810.48,87810.48,87810.48,6,24000.0,0.0,2634.3143999999998,2021-03-19,True,True
DUMMY_EX_646663_003219,Staff,1996-05-12,2021-09-28,,37577.31,37577.31,37577.31,3,24000.0,0.0,1127.3192999999999,2021-09-28,True,True
DUMMY_EX_443583_003220,Manager,1975-07-12,2016-11-13,,115647.54,115647.54,115647.54,3,24000.0,0.0,3469.4262,2016-11-13,True,True
DUMMY_EX_696007_003221,Manager,1990-05-11,2017-08-07,,91624.84,91624.84,91624.84,4,24000.0,0.0,2748.7452,2017-08-07,True,True
DUMMY_EX_347651_003222,Staff,1985-06-18,2018-03-17,,73662.27,73662.27,73662.27,3,24000.0,0.0,2209.8681,2018-03-17,True,True
DUMMY_EX_241660_003223,Manager,1992-03-11,2015-05-25,,72035.46,72035.46,72035.46,4,24000.0,0.0,2161.0638,2015-05-25,True,True
DUMMY_EX_250787_003224,Staff,1980-01-03,2015-12-24,,84754.88,84754.88,84754.88,6,24000.0,0.0,2542.6464,2015-12-24,True,True
DUMMY_EX_586529_003225,Staff,2000-08-21,2024-01-04,,44530.93,44530.93,44530.93,1,24000.0,0.0,1335.9279,2024-01-04,True,True
DUMMY_EX_343339_003226,Executive,1989-12-24,2024-02-21,2024-11-18,171945.87,171945.87,171945.87,3,24000.0,0.0,0.0,2024-02-21,False,True
DUMMY_EX_163871_003227,Staff,1983-08-01,2015-08-13,,46212.74,46212.74,46212.74,10,24000.0,0.0,1386.3821999999998,2015-08-13,True,True
DUMMY_EX_576966_003228,Manager,1988-03-03,2013-07-02,,155141.01,155141.01,155141.01,3,24000.0,0.0,4654.2303,2013-07-02,True,True
DUMMY_EX_749466_003229,Staff,1988-10-14,2017-03-06,,56608.78,56608.78,56608.78,3,24000.0,0.0,1698.2633999999998,2017-03-06,True,True
DUMMY_EX_795108_003230,Staff,1976-09-25,2012-12-03,,56704.68,56704.68,56704.68,10,24000.0,0.0,1701.1404,2012-12-03,True,True
DUMMY_EX_768404_003231,Staff,1978-07-01,2008-07-20,,44708.45,44708.45,44708.45,5,24000.0,0.0,1341.2534999999998,2008-07-20,True,True
DUMMY_EX_410737_003232,Staff,1990-01-26,2018-01-28,,50176.57,50176.57,50176.57,6,24000.0,0.0,1505.2971,2018-01-28,True,True
DUMMY_EX_433110_003233,Staff,1977-09-10,2012-11-16,,37847.85,37847.85,37847.85,3,24000.0,0.0,1135.4354999999998,2012-11-16,True,True
DUMMY_EX_512816_003234,Staff,1971-05-14,2015-03-26,,58562.59,58562.59,58562.59,7,24000.0,0.0,1756.8776999999998,2015-03-26,True,True
DUMMY_EX_896439_003235,Staff,1996-11-11,2019-02-12,,43422.14,43422.14,43422.14,1,24000.0,0.0,1302.6642,2019-02-12,True,True
DUMMY_EX_270198_003236,Staff,1985-08-04,2021-10-29,,65397.38,65397.38,65397.38,3,24000.0,0.0,1961.9214,2021-10-29,True,True
DUMMY_EX_791814_003237,Executive,1998-12-24,2021-06-05,,187142.38,187142.38,187142.38,3,24000.0,0.0,5614.2714,2021-06-05,True,True
DUMMY_EX_306955_003238,Staff,1977-02-07,2021-11-07,,38445.43,38445.43,38445.43,3,24000.0,0.0,1153.3628999999999,2021-11-07,True,True
DUMMY_EX_727302_003239,Manager,1986-07-12,2017-06-09,,130176.75,130176.75,130176.75,6,24000.0,0.0,3905.3025,2017-06-09,True,True
DUMMY_EX_884183_003240,Staff,1985-09-15,2012-10-16,,51921.06,51921.06,51921.06,3,24000.0,0.0,1557.6317999999999,2012-10-16,True,True
DUMMY_EX_943258_003241,Staff,1965-11-22,2015-03-06,,97107.71,97107.71,97107.71,10,24000.0,0.0,2913.2313,2015-03-06,True,True
DUMMY_EX_749385_003242,Manager,1997-11-08,2019-12-06,,91101.53,91101.53,91101.53,3,24000.0,0.0,2733.0459,2019-12-06,True,True
DUMMY_EX_678454_003243,Staff,1970-10-14,2013-07-04,,67184.17,67184.17,67184.17,3,24000.0,0.0,2015.5250999999998,2013-07-04,True,True
DUMMY_EX_511324_003244,Staff,1984-03-08,2024-12-04,2024-12-09,58182.12,58182.12,58182.12,10,24000.0,0.0,0.0,2024-12-04,False,True
DUMMY_EX_390835_003245,Manager,1994-11-13,2023-07-05,,71558.95,71558.95,71558.95,10,24000.0,0.0,2146.7684999999997,2023-07-05,True,True
DUMMY_EX_542434_003246,Executive,1982-06-07,2015-10-05,,353707.3,353707.3,353707.3,3,24000.0,0.0,10611.219,2015-10-05,True,True
DUMMY_EX_727454_003247,Staff,1993-07-24,2021-02-25,,59348.04,59348.04,59348.04,2,24000.0,0.0,1780.4412,2021-02-25,True,True
DUMMY_EX_325417_003248,Staff,1982-09-24,2024-08-27,2024-09-01,36437.76,36437.76,36437.76,5,24000.0,0.0,0.0,2024-08-27,False,True
DUMMY_EX_266595_003249,Staff,1982-09-23,2011-01-04,,65586.16,65586.16,65586.16,5,24000.0,0.0,1967.5848,2011-01-04,True,True
DUMMY_EX_452347_003250,Manager,1983-05-01,2017-11-22,,158683.23,158683.23,158683.23,0,0.0,0.0,0.0,2017-11-22,True,False
DUMMY_EX_838244_003251,Staff,1987-05-25,2020-06-07,,35684.57,35684.57,35684.57,5,24000.0,0.0,1070.5371,2020-06-07,True,True
DUMMY_EX_954106_003252,Staff,1972-06-01,2016-11-19,,65499.55,65499.55,65499.55,5,24000.0,0.0,1964.9865,2016-11-19,True,True
DUMMY_EX_131892_003253,Staff,1981-01-09,2015-11-14,,63510.21,63510.21,63510.21,4,24000.0,0.0,1905.3063,2015-11-14,True,True
DUMMY_EX_256310_003254,Staff,1993-05-11,2021-12-20,,41114.29,41114.29,41114.29,3,24000.0,0.0,1233.4287,2021-12-20,True,True
DUMMY_EX_162463_003255,Staff,1983-11-02,2013-11-28,,47308.75,47308.75,47308.75,0,0.0,0.0,0.0,2013-11-28,True,False
DUMMY_EX_217820_003256,Staff,1960-10-22,2023-11-19,,63198.8,63198.8,63198.8,0,0.0,0.0,0.0,2023-11-19,True,False
DUMMY_EX_783932_003257,Staff,1974-02-15,2018-04-08,,59629.65,59629.65,59629.65,6,24000.0,0.0,1788.8895,2018-04-08,True,True
DUMMY_EX_880829_003258,Staff,1986-04-14,2019-04-20,,47902.37,47902.37,47902.37,0,0.0,0.0,0.0,2019-04-20,True,False
DUMMY_EX_804641_003259,Staff,1991-12-03,2023-05-06,2024-08-16,43426.43,43426.43,43426.43,4,24000.0,0.0,0.0,2023-05-06,False,True
DUMMY_EX_172475_003260,Staff,1983-09-07,2022-07-08,,71080.63,71080.63,71080.63,3,24000.0,0.0,2132.4189,2022-07-08,True,True
DUMMY_EX_713089_003261,Executive,1981-06-25,2023-06-08,,185145.3,185145.3,185145.3,3,24000.0,0.0,5554.3589999999995,2023-06-08,True,True
DUMMY_EX_565231_003262,Staff,1970-12-09,2014-08-12,,63946.53,63946.53,63946.53,10,24000.0,0.0,1918.3959,2014-08-12,True,True
DUMMY_EX_184342_003263,Staff,1970-07-11,2020-09-20,,49114.05,49114.05,49114.05,3,24000.0,0.0,1473.4215,2020-09-20,True,True
DUMMY_EX_536149_003264,Staff,1973-12-05,2018-09-03,,48712.74,48712.74,48712.74,3,24000.0,0.0,1461.3821999999998,2018-09-03,True,True
DUMMY_EX_779849_003265,Manager,1989-03-07,2016-03-17,,106478.47,106478.47,106478.47,5,24000.0,0.0,3194.3541,2016-03-17,True,True
DUMMY_EX_973772_003266,Manager,1987-07-03,2015-11-16,,134283.37,134283.37,134283.37,5,24000.0,0.0,4028.5010999999995,2015-11-16,True,True
DUMMY_EX_533815_003267,Staff,1996-07-20,2022-11-04,,58317.12,58317.12,58317.12,1,24000.0,0.0,1749.5136,2022-11-04,True,True
DUMMY_EX_455087_003268,Staff,1976-11-12,2008-07-01,,54369.14,54369.14,54369.14,3,24000.0,0.0,1631.0742,2008-07-01,True,True
DUMMY_EX_672181_003269,Staff,1993-04-11,2024-06-02,,45320.84,45320.84,45320.84,1,24000.0,0.0,1359.6252,2024-06-02,True,True
DUMMY_EX_940718_003270,Executive,1997-11-28,2020-12-21,,196579.58,196579.58,196579.58,0,0.0,0.0,0.0,2020-12-21,True,False
DUMMY_EX_193116_003271,Staff,1999-06-18,2024-10-31,2024-12-14,46928.92,46928.92,46928.92,0,0.0,0.0,0.0,2024-10-31,False,False
DUMMY_EX_500694_003272,Staff,1986-12-27,2013-12-06,,38937.45,38937.45,38937.45,3,24000.0,0.0,1168.1235,2013-12-06,True,True
DUMMY_EX_152411_003273,Staff,1989-11-08,2022-07-02,,64921.47,64921.47,64921.47,5,24000.0,0.0,1947.6441,2022-07-02,True,True
DUMMY_EX_437224_003274,Executive,1984-05-08,2013-10-15,,299137.31,299137.31,299137.31,7,24000.0,0.0,8974.1193,2013-10-15,True,True
DUMMY_EX_945587_003275,Staff,2002-06-16,2024-05-28,,44612.56,44612.56,44612.56,3,24000.0,0.0,1338.3767999999998,2024-05-28,True,True
DUMMY_EX_815001_003276,Manager,1998-09-17,2022-08-14,,81850.93,81850.93,81850.93,0,0.0,0.0,0.0,2022-08-14,True,False
DUMMY_EX_345430_003277,Staff,1975-03-21,2023-10-25,2024-04-17,48413.03,48413.03,48413.03,0,0.0,0.0,0.0,2023-10-25,False,False
DUMMY_EX_354066_003278,Staff,1979-04-22,2012-01-18,,45505.77,45505.77,45505.77,3,24000.0,0.0,1365.1730999999997,2012-01-18,True,True
DUMMY_EX_941715_003279,Executive,1994-05-11,2024-12-05,2024-12-22,197918.14,197918.14,197918.14,4,24000.0,0.0,0.0,2024-12-05,False,True
DUMMY_EX_957406_003280,Staff,1983-12-05,2020-02-01,,53159.22,53159.22,53159.22,7,24000.0,0.0,1594.7766,2020-02-01,True,True
DUMMY_EX_183606_003281,Staff,1977-12-08,2023-04-15,,45695.74,45695.74,45695.74,5,24000.0,0.0,1370.8721999999998,2023-04-15,True,True
DUMMY_EX_328007_003282,Executive,1975-11-03,2018-02-26,,555759.38,555759.38,355000.0,7,24000.0,0.0,10650.0,2018-02-26,True,True
DUMMY_EX_541728_003283,Manager,1980-11-15,2014-05-27,,128503.44,128503.44,128503.44,4,24000.0,0.0,3855.1032,2014-05-27,True,True
DUMMY_EX_424672_003284,Staff,2002-03-28,2024-01-19,2024-12-09,47319.96,47319.96,47319.96,0,0.0,0.0,0.0,2024-01-19,False,False
DUMMY_EX_954017_003285,Staff,1995-01-05,2021-08-01,,30404.56,30404.56,30404.56,6,24000.0,0.0,912.1368,2021-08-01,True,True
DUMMY_EX_244737_003286,Staff,1987-09-21,2014-09-19,,40976.74,40976.74,40976.74,3,24000.0,0.0,1229.3021999999999,2014-09-19,True,True
DUMMY_EX_657292_003287,Staff,1982-02-25,2011-02-22,,66691.54,66691.54,66691.54,9,24000.0,0.0,2000.7461999999998,2011-02-22,True,True
DUMMY_EX_757109_003288,Staff,1985-04-23,2011-05-06,,40229.11,40229.11,40229.11,3,24000.0,0.0,1206.8733,2011-05-06,True,True
DUMMY_EX_335289_003289,Manager,1982-06-15,2018-02-26,,67454.52,67454.52,67454.52,4,24000.0,0.0,2023.6356,2018-02-26,True,True
DUMMY_EX_705022_003290,Staff,1988-05-24,2016-06-11,,46969.29,46969.29,46969.29,1,24000.0,0.0,1409.0787,2016-06-11,True,True
DUMMY_EX_743720_003291,Staff,1986-12-21,2011-03-09,,52249.29,52249.29,52249.29,4,24000.0,0.0,1567.4787,2011-03-09,True,True
DUMMY_EX_712442_003292,Staff,1998-10-15,2023-04-22,,57055.07,57055.07,57055.07,0,0.0,0.0,0.0,2023-04-22,True,False
DUMMY_EX_772726_003293,Staff,2002-01-24,2024-03-16,,47457.05,47457.05,47457.05,10,24000.0,0.0,1423.7115000000001,2024-03-16,True,True
DUMMY_EX_804581_003294,Staff,1985-11-07,2018-03-08,,54711.58,54711.58,54711.58,3,24000.0,0.0,1641.3473999999999,2018-03-08,True,True
DUMMY_EX_354174_003295,Staff,1980-11-18,2019-08-10,,36484.37,36484.37,36484.37,0,0.0,0.0,0.0,2019-08-10,True,False
DUMMY_EX_581511_003296,Manager,1979-08-26,2017-06-20,,103362.36,103362.36,103362.36,5,24000.0,0.0,3100.8707999999997,2017-06-20,True,True
DUMMY_EX_807590_003297,Staff,1985-09-18,2019-08-10,,61585.43,61585.43,61585.43,4,24000.0,0.0,1847.5629,2019-08-10,True,True
DUMMY_EX_419264_003298,Staff,1981-03-13,2012-02-15,,41954.52,41954.52,41954.52,2,24000.0,0.0,1258.6355999999998,2012-02-15,True,True
DUMMY_EX_296775_003299,Manager,1983-04-08,2021-04-27,,96584.04,96584.04,96584.04,10,24000.0,0.0,2897.5211999999997,2021-04-27,True,True
DUMMY_EX_318633_003300,Staff,1982-03-18,2023-04-03,,42018.19,42018.19,42018.19,4,24000.0,0.0,1260.5457000000001,2023-04-03,True,True
DUMMY_EX_803756_003301,Staff,1975-02-11,2020-08-12,,36147.49,36147.49,36147.49,10,24000.0,0.0,1084.4246999999998,2020-08-12,True,True
DUMMY_EX_374109_003302,Manager,1988-08-18,2021-09-04,,143929.18,143929.18,143929.18,6,24000.0,0.0,4317.8754,2021-09-04,True,True
DUMMY_EX_547550_003303,Staff,1981-05-05,2024-11-06,,44807.39,44807.39,44807.39,3,24000.0,0.0,1344.2216999999998,2024-11-06,True,True
DUMMY_EX_380661_003304,Manager,1992-08-01,2022-04-08,,109525.48,109525.48,109525.48,3,24000.0,0.0,3285.7643999999996,2022-04-08,True,True
DUMMY_EX_540347_003305,Staff,1994-04-20,2023-10-22,,49255.61,49255.61,49255.61,3,24000.0,0.0,1477.6683,2023-10-22,True,True
DUMMY_EX_660796_003306,Manager,1974-11-11,2019-06-20,,133225.57,133225.57,133225.57,3,24000.0,0.0,3996.7671,2019-06-20,True,True
DUMMY_EX_163948_003307,Staff,1991-07-07,2013-05-02,,61049.43,61049.43,61049.43,3,24000.0,0.0,1831.4829,2013-05-02,True,True
DUMMY_EX_263382_003308,Staff,1985-07-25,2009-11-11,,78859.59,78859.59,78859.59,0,0.0,0.0,0.0,2009-11-11,True,False
DUMMY_EX_465670_003309,Staff,1996-09-01,2021-12-19,,39643.82,39643.82,39643.82,3,24000.0,0.0,1189.3146,2021-12-19,True,True
DUMMY_EX_611638_003310,Staff,1996-03-15,2022-01-02,,59516.9,59516.9,59516.9,0,0.0,0.0,0.0,2022-01-02,True,False
DUMMY_EX_519734_003311,Staff,1989-05-03,2012-03-05,,45795.03,45795.03,45795.03,5,24000.0,0.0,1373.8509,2012-03-05,True,True
DUMMY_EX_980057_003312,Staff,1979-09-06,2023-06-24,,57781.64,57781.64,57781.64,10,24000.0,0.0,1733.4492,2023-06-24,True,True
DUMMY_EX_710372_003313,Staff,1963-11-13,2020-03-22,,65839.68,65839.68,65839.68,3,24000.0,0.0,1975.1903999999997,2020-03-22,True,True
DUMMY_EX_237341_003314,Staff,1972-02-07,2015-03-29,,41090.31,41090.31,41090.31,3,24000.0,0.0,1232.7093,2015-03-29,True,True
DUMMY_EX_334724_003315,Manager,1976-01-17,2018-07-31,,119142.84,119142.84,119142.84,2,24000.0,0.0,3574.2852,2018-07-31,True,True
DUMMY_EX_474024_003316,Executive,1987-08-03,2013-09-15,,224292.45,224292.45,224292.45,0,0.0,0.0,0.0,2013-09-15,True,False
